"result_date","affil_category","test_type","test_result","test_count","test_source"
2021-02-17,Employee,Antigen,Negative,25,Test All Test Smart
2021-02-17,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-17,Employee,PCR,Negative,375,Test All Test Smart
2021-02-17,Employee,PCR,Positive,0,Test All Test Smart
2021-02-17,Off-Campus Student,Antigen,Negative,16,Campus Health
2021-02-17,Off-Campus Student,Antigen,Positive,2,Campus Health
2021-02-17,Off-Campus Student,PCR,Negative,11,Campus Health
2021-02-17,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-17,Off-Campus Student,Antigen,Negative,35,Test All Test Smart
2021-02-17,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-17,Off-Campus Student,PCR,Negative,804,Test All Test Smart
2021-02-17,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2021-02-17,On-Campus Student,Antigen,Negative,2,Campus Health
2021-02-17,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-17,On-Campus Student,PCR,Negative,5,Campus Health
2021-02-17,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-17,On-Campus Student,Antigen,Negative,554,Test All Test Smart
2021-02-17,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-02-17,On-Campus Student,PCR,Negative,35,Test All Test Smart
2021-02-17,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-18,Employee,Antigen,Negative,3,Campus Health
2021-02-18,Employee,Antigen,Positive,0,Campus Health
2021-02-18,Employee,PCR,Negative,2,Campus Health
2021-02-18,Employee,PCR,Positive,0,Campus Health
2021-02-18,Employee,Antigen,Negative,31,Test All Test Smart
2021-02-18,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-18,Employee,PCR,Negative,494,Test All Test Smart
2021-02-18,Employee,PCR,Positive,1,Test All Test Smart
2021-02-18,Off-Campus Student,Antigen,Negative,8,Campus Health
2021-02-18,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-02-18,Off-Campus Student,PCR,Negative,16,Campus Health
2021-02-18,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-18,Off-Campus Student,Antigen,Negative,69,Test All Test Smart
2021-02-18,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-18,Off-Campus Student,PCR,Negative,860,Test All Test Smart
2021-02-18,Off-Campus Student,PCR,Positive,4,Test All Test Smart
2021-02-18,On-Campus Student,Antigen,Negative,1,Campus Health
2021-02-18,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-18,On-Campus Student,PCR,Negative,2,Campus Health
2021-02-18,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-18,On-Campus Student,Antigen,Negative,522,Test All Test Smart
2021-02-18,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-18,On-Campus Student,PCR,Negative,27,Test All Test Smart
2021-02-18,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-19,Employee,Antigen,Negative,4,Campus Health
2021-02-19,Employee,Antigen,Positive,0,Campus Health
2021-02-19,Employee,PCR,Negative,1,Campus Health
2021-02-19,Employee,PCR,Positive,0,Campus Health
2021-02-19,Employee,Antigen,Negative,27,Test All Test Smart
2021-02-19,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-19,Employee,PCR,Negative,436,Test All Test Smart
2021-02-19,Employee,PCR,Positive,0,Test All Test Smart
2021-02-19,Off-Campus Student,Antigen,Negative,7,Campus Health
2021-02-19,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-02-19,Off-Campus Student,PCR,Negative,7,Campus Health
2021-02-19,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-19,Off-Campus Student,Antigen,Negative,53,Test All Test Smart
2021-02-19,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-19,Off-Campus Student,PCR,Negative,1472,Test All Test Smart
2021-02-19,Off-Campus Student,PCR,Positive,3,Test All Test Smart
2021-02-19,On-Campus Student,Antigen,Negative,1,Campus Health
2021-02-19,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-19,On-Campus Student,PCR,Negative,1,Campus Health
2021-02-19,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-19,On-Campus Student,Antigen,Negative,712,Test All Test Smart
2021-02-19,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-19,On-Campus Student,PCR,Negative,13,Test All Test Smart
2021-02-19,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-20,Employee,PCR,Negative,156,Test All Test Smart
2021-02-20,Employee,PCR,Positive,0,Test All Test Smart
2021-02-20,Off-Campus Student,PCR,Negative,883,Test All Test Smart
2021-02-20,Off-Campus Student,PCR,Positive,2,Test All Test Smart
2021-02-20,On-Campus Student,Antigen,Negative,55,Test All Test Smart
2021-02-20,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-20,On-Campus Student,PCR,Negative,3,Test All Test Smart
2021-02-20,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-21,Off-Campus Student,Antigen,Negative,2,Test All Test Smart
2021-02-21,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-21,On-Campus Student,Antigen,Negative,33,Test All Test Smart
2021-02-21,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-22,Employee,Antigen,Negative,1,Campus Health
2021-02-22,Employee,Antigen,Positive,0,Campus Health
2021-02-22,Employee,Antigen,Negative,69,Test All Test Smart
2021-02-22,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-22,Employee,PCR,Negative,165,Test All Test Smart
2021-02-22,Employee,PCR,Positive,0,Test All Test Smart
2021-02-22,Off-Campus Student,Antigen,Negative,14,Campus Health
2021-02-22,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-02-22,Off-Campus Student,PCR,Negative,7,Campus Health
2021-02-22,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-22,Off-Campus Student,Antigen,Negative,170,Test All Test Smart
2021-02-22,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-22,Off-Campus Student,PCR,Negative,470,Test All Test Smart
2021-02-22,Off-Campus Student,PCR,Positive,2,Test All Test Smart
2021-02-22,On-Campus Student,Antigen,Negative,7,Campus Health
2021-02-22,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-22,On-Campus Student,PCR,Negative,1,Campus Health
2021-02-22,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-22,On-Campus Student,Antigen,Negative,837,Test All Test Smart
2021-02-22,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-02-22,On-Campus Student,PCR,Negative,7,Test All Test Smart
2021-02-22,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-23,Employee,PCR,Negative,1,Campus Health
2021-02-23,Employee,PCR,Positive,0,Campus Health
2021-02-23,Employee,Antigen,Negative,24,Test All Test Smart
2021-02-23,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-23,Employee,PCR,Negative,353,Test All Test Smart
2021-02-23,Employee,PCR,Positive,0,Test All Test Smart
2021-02-23,Off-Campus Student,Antigen,Negative,8,Campus Health
2021-02-23,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-02-23,Off-Campus Student,PCR,Negative,13,Campus Health
2021-02-23,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-23,Off-Campus Student,Antigen,Negative,72,Test All Test Smart
2021-02-23,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-23,Off-Campus Student,PCR,Negative,1311,Test All Test Smart
2021-02-23,Off-Campus Student,PCR,Positive,5,Test All Test Smart
2021-02-23,On-Campus Student,Antigen,Negative,5,Campus Health
2021-02-23,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-23,On-Campus Student,PCR,Negative,7,Campus Health
2021-02-23,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-23,On-Campus Student,Antigen,Negative,770,Test All Test Smart
2021-02-23,On-Campus Student,Antigen,Positive,2,Test All Test Smart
2021-02-23,On-Campus Student,PCR,Negative,66,Test All Test Smart
2021-02-23,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-24,Employee,Antigen,Negative,25,Test All Test Smart
2021-02-24,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-24,Employee,PCR,Negative,389,Test All Test Smart
2021-02-24,Employee,PCR,Positive,0,Test All Test Smart
2021-02-24,Off-Campus Student,Antigen,Negative,4,Campus Health
2021-02-24,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-02-24,Off-Campus Student,PCR,Negative,9,Campus Health
2021-02-24,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-24,Off-Campus Student,Antigen,Negative,36,Test All Test Smart
2021-02-24,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-24,Off-Campus Student,PCR,Negative,1136,Test All Test Smart
2021-02-24,Off-Campus Student,PCR,Positive,3,Test All Test Smart
2021-02-24,On-Campus Student,Antigen,Negative,1,Campus Health
2021-02-24,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-24,On-Campus Student,PCR,Negative,5,Campus Health
2021-02-24,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-24,On-Campus Student,Antigen,Negative,664,Test All Test Smart
2021-02-24,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-24,On-Campus Student,PCR,Negative,40,Test All Test Smart
2021-02-24,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-25,Employee,Antigen,Negative,1,Campus Health
2021-02-25,Employee,Antigen,Positive,0,Campus Health
2021-02-25,Employee,Antigen,Negative,30,Test All Test Smart
2021-02-25,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-25,Employee,PCR,Negative,438,Test All Test Smart
2021-02-25,Employee,PCR,Positive,0,Test All Test Smart
2021-02-25,Off-Campus Student,Antigen,Negative,8,Campus Health
2021-02-25,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-02-25,Off-Campus Student,PCR,Negative,4,Campus Health
2021-02-25,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-25,Off-Campus Student,Antigen,Negative,35,Test All Test Smart
2021-02-25,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-25,Off-Campus Student,PCR,Negative,1022,Test All Test Smart
2021-02-25,Off-Campus Student,PCR,Positive,3,Test All Test Smart
2021-02-25,On-Campus Student,Antigen,Negative,1,Campus Health
2021-02-25,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-25,On-Campus Student,PCR,Negative,1,Campus Health
2021-02-25,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-25,On-Campus Student,Antigen,Negative,473,Test All Test Smart
2021-02-25,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-25,On-Campus Student,PCR,Negative,18,Test All Test Smart
2021-02-25,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-26,Employee,Antigen,Negative,1,Campus Health
2021-02-26,Employee,Antigen,Positive,0,Campus Health
2021-02-26,Employee,PCR,Negative,1,Campus Health
2021-02-26,Employee,PCR,Positive,0,Campus Health
2021-02-26,Employee,Antigen,Negative,61,Test All Test Smart
2021-02-26,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-26,Employee,PCR,Negative,297,Test All Test Smart
2021-02-26,Employee,PCR,Positive,0,Test All Test Smart
2021-02-26,Off-Campus Student,Antigen,Negative,5,Campus Health
2021-02-26,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-02-26,Off-Campus Student,PCR,Negative,8,Campus Health
2021-02-26,Off-Campus Student,PCR,Positive,0,Campus Health
2021-02-26,Off-Campus Student,Antigen,Negative,174,Test All Test Smart
2021-02-26,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-26,Off-Campus Student,PCR,Negative,739,Test All Test Smart
2021-02-26,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2021-02-26,On-Campus Student,Antigen,Negative,2,Campus Health
2021-02-26,On-Campus Student,Antigen,Positive,0,Campus Health
2021-02-26,On-Campus Student,PCR,Negative,1,Campus Health
2021-02-26,On-Campus Student,PCR,Positive,0,Campus Health
2021-02-26,On-Campus Student,Antigen,Negative,694,Test All Test Smart
2021-02-26,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-02-26,On-Campus Student,PCR,Negative,6,Test All Test Smart
2021-02-26,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-02-27,Employee,Antigen,Negative,8,Test All Test Smart
2021-02-27,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-27,Off-Campus Student,Antigen,Negative,16,Test All Test Smart
2021-02-27,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-27,On-Campus Student,Antigen,Negative,1,Test All Test Smart
2021-02-27,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-28,Employee,Antigen,Negative,11,Test All Test Smart
2021-02-28,Employee,Antigen,Positive,0,Test All Test Smart
2021-02-28,Off-Campus Student,Antigen,Negative,20,Test All Test Smart
2021-02-28,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-02-28,On-Campus Student,Antigen,Negative,3,Test All Test Smart
2021-02-28,On-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-03-01,Employee,Antigen,Negative,1,Campus Health
2021-03-01,Employee,Antigen,Positive,0,Campus Health
2021-03-01,Employee,PCR,Negative,1,Campus Health
2021-03-01,Employee,PCR,Positive,0,Campus Health
2021-03-01,Employee,Antigen,Negative,84,Test All Test Smart
2021-03-01,Employee,Antigen,Positive,0,Test All Test Smart
2021-03-01,Employee,PCR,Negative,287,Test All Test Smart
2021-03-01,Employee,PCR,Positive,1,Test All Test Smart
2021-03-01,Off-Campus Student,Antigen,Negative,13,Campus Health
2021-03-01,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-03-01,Off-Campus Student,PCR,Negative,5,Campus Health
2021-03-01,Off-Campus Student,PCR,Positive,0,Campus Health
2021-03-01,Off-Campus Student,Antigen,Negative,200,Test All Test Smart
2021-03-01,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-03-01,Off-Campus Student,PCR,Negative,1089,Test All Test Smart
2021-03-01,Off-Campus Student,PCR,Positive,0,Test All Test Smart
2021-03-01,On-Campus Student,Antigen,Negative,6,Campus Health
2021-03-01,On-Campus Student,Antigen,Positive,2,Campus Health
2021-03-01,On-Campus Student,PCR,Negative,1,Campus Health
2021-03-01,On-Campus Student,PCR,Positive,0,Campus Health
2021-03-01,On-Campus Student,Antigen,Negative,911,Test All Test Smart
2021-03-01,On-Campus Student,Antigen,Positive,5,Test All Test Smart
2021-03-01,On-Campus Student,PCR,Negative,20,Test All Test Smart
2021-03-01,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-03-02,Employee,Antigen,Negative,1,Campus Health
2021-03-02,Employee,Antigen,Positive,0,Campus Health
2021-03-02,Employee,PCR,Negative,1,Campus Health
2021-03-02,Employee,PCR,Positive,0,Campus Health
2021-03-02,Employee,Antigen,Negative,26,Test All Test Smart
2021-03-02,Employee,Antigen,Positive,0,Test All Test Smart
2021-03-02,Employee,PCR,Negative,241,Test All Test Smart
2021-03-02,Employee,PCR,Positive,1,Test All Test Smart
2021-03-02,Off-Campus Student,Antigen,Negative,9,Campus Health
2021-03-02,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-03-02,Off-Campus Student,PCR,Negative,12,Campus Health
2021-03-02,Off-Campus Student,PCR,Positive,1,Campus Health
2021-03-02,Off-Campus Student,Antigen,Negative,72,Test All Test Smart
2021-03-02,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-03-02,Off-Campus Student,PCR,Negative,1078,Test All Test Smart
2021-03-02,Off-Campus Student,PCR,Positive,5,Test All Test Smart
2021-03-02,On-Campus Student,Antigen,Negative,2,Campus Health
2021-03-02,On-Campus Student,Antigen,Positive,0,Campus Health
2021-03-02,On-Campus Student,PCR,Negative,6,Campus Health
2021-03-02,On-Campus Student,PCR,Positive,1,Campus Health
2021-03-02,On-Campus Student,Antigen,Negative,719,Test All Test Smart
2021-03-02,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-03-02,On-Campus Student,PCR,Negative,58,Test All Test Smart
2021-03-02,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-03-03,Employee,Antigen,Negative,1,Campus Health
2021-03-03,Employee,Antigen,Positive,1,Campus Health
2021-03-03,Employee,PCR,Negative,2,Campus Health
2021-03-03,Employee,PCR,Positive,0,Campus Health
2021-03-03,Employee,Antigen,Negative,10,Test All Test Smart
2021-03-03,Employee,Antigen,Positive,0,Test All Test Smart
2021-03-03,Employee,PCR,Negative,385,Test All Test Smart
2021-03-03,Employee,PCR,Positive,1,Test All Test Smart
2021-03-03,Off-Campus Student,Antigen,Negative,7,Campus Health
2021-03-03,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-03-03,Off-Campus Student,PCR,Negative,7,Campus Health
2021-03-03,Off-Campus Student,PCR,Positive,0,Campus Health
2021-03-03,Off-Campus Student,Antigen,Negative,17,Test All Test Smart
2021-03-03,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-03-03,Off-Campus Student,PCR,Negative,1220,Test All Test Smart
2021-03-03,Off-Campus Student,PCR,Positive,1,Test All Test Smart
2021-03-03,On-Campus Student,Antigen,Negative,3,Campus Health
2021-03-03,On-Campus Student,Antigen,Positive,0,Campus Health
2021-03-03,On-Campus Student,PCR,Negative,2,Campus Health
2021-03-03,On-Campus Student,PCR,Positive,0,Campus Health
2021-03-03,On-Campus Student,Antigen,Negative,561,Test All Test Smart
2021-03-03,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-03-03,On-Campus Student,PCR,Negative,52,Test All Test Smart
2021-03-03,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-03-04,Employee,Antigen,Negative,3,Campus Health
2021-03-04,Employee,Antigen,Positive,0,Campus Health
2021-03-04,Employee,PCR,Negative,1,Campus Health
2021-03-04,Employee,PCR,Positive,0,Campus Health
2021-03-04,Employee,Antigen,Negative,11,Test All Test Smart
2021-03-04,Employee,Antigen,Positive,0,Test All Test Smart
2021-03-04,Employee,PCR,Negative,325,Test All Test Smart
2021-03-04,Employee,PCR,Positive,0,Test All Test Smart
2021-03-04,Off-Campus Student,Antigen,Negative,13,Campus Health
2021-03-04,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-03-04,Off-Campus Student,PCR,Negative,8,Campus Health
2021-03-04,Off-Campus Student,PCR,Positive,0,Campus Health
2021-03-04,Off-Campus Student,Antigen,Negative,61,Test All Test Smart
2021-03-04,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-03-04,Off-Campus Student,PCR,Negative,955,Test All Test Smart
2021-03-04,Off-Campus Student,PCR,Positive,4,Test All Test Smart
2021-03-04,On-Campus Student,Antigen,Negative,2,Campus Health
2021-03-04,On-Campus Student,Antigen,Positive,0,Campus Health
2021-03-04,On-Campus Student,PCR,Negative,2,Campus Health
2021-03-04,On-Campus Student,PCR,Positive,0,Campus Health
2021-03-04,On-Campus Student,Antigen,Negative,546,Test All Test Smart
2021-03-04,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-03-04,On-Campus Student,PCR,Negative,22,Test All Test Smart
2021-03-04,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-03-05,Employee,Antigen,Negative,2,Campus Health
2021-03-05,Employee,Antigen,Positive,0,Campus Health
2021-03-05,Employee,PCR,Negative,3,Campus Health
